Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
2/21/2020 13:00,,3.38,0.087,12.46,96.97,8.48,4.49
2/21/2020 12:00,,3.42,0.087,12.42,96.59,8.5,4.46
2/21/2020 11:00,,3.35,0.087,12.48,96.87,8.52,4.39
2/21/2020 10:00,,3.31,0.088,12.73,99.24,8.65,4.54
2/21/2020 9:00,,2.94,0.089,12.8,99.89,8.85,4.57
2/21/2020 8:00,,1.83,0.089,12.69,98.98,8.93,4.55
2/21/2020 7:00,,1.62,0.086,13.49,105.46,9.5,4.65
2/21/2020 6:00,,1.06,0.084,13.58,105.93,9.35,4.57
2/21/2020 5:00,,0.95,0.083,14.64,114.09,9.3,4.54
2/21/2020 4:00,13.41,0.95,0.084,13.6,105.79,9.11,4.46
2/21/2020 3:00,,1.1,0.085,13.31,103.29,9.02,4.35
2/21/2020 2:00,,1.97,0.087,13.21,102.16,8.66,4.24
2/21/2020 1:00,,3.47,0.087,12.65,97.72,8.45,4.21
2/21/2020 0:00,,3.73,0.087,12.14,93.8,8.4,4.2
2/20/2020 23:00,,3.75,0.087,12.33,95.21,8.42,4.18
2/20/2020 22:00,,3.59,0.087,12.39,95.69,8.42,4.18
2/20/2020 21:00,,3.54,0.087,12.31,95.02,8.43,4.18
2/20/2020 20:00,,3.52,0.087,12.35,95.34,8.43,4.17
2/20/2020 19:00,,3.56,0.087,12.34,95.23,8.43,4.17
2/20/2020 18:00,,3.57,0.087,12.37,95.53,8.43,4.19
2/20/2020 17:00,,3.5,0.086,12.38,95.67,8.44,4.2
2/20/2020 16:00,12.94,3.48,0.086,12.39,95.9,8.45,4.26
2/20/2020 15:00,,3.5,0.086,12.35,95.61,8.44,4.28
2/20/2020 14:00,,3.44,0.085,12.39,95.91,8.43,4.27
2/20/2020 13:00,,3.38,0.086,12.18,94.29,8.44,4.29
2/20/2020 12:00,,3.37,0.085,12.35,95.79,8.47,4.36
2/20/2020 11:00,,3.36,0.086,12.3,95.6,8.49,4.43
2/20/2020 10:00,,3.29,0.085,12.58,97.83,8.56,4.45
2/20/2020 9:00,,2.83,0.085,12.8,99.23,8.76,4.34
2/20/2020 8:00,,1.77,0.085,12.68,98.39,8.83,4.37
2/20/2020 7:00,,1.15,0.086,12.72,98.5,8.88,4.28
2/20/2020 6:00,,1.02,0.085,12.82,99.14,8.86,4.22
2/20/2020 5:00,,0.88,0.085,12.74,98.28,8.72,4.13
2/20/2020 4:00,13.41,0.95,0.085,12.75,98.02,8.67,4
2/20/2020 3:00,,1.52,0.085,12.63,96.89,8.59,3.93
2/20/2020 2:00,,2.8,0.085,12.7,97.25,8.57,3.85
2/20/2020 1:00,,3.51,0.085,12.66,96.85,8.51,3.83
2/20/2020 0:00,,3.81,0.084,12.51,95.68,8.46,3.82
2/19/2020 23:00,,3.82,0.084,12.51,95.81,8.47,3.87
2/19/2020 22:00,,3.64,0.084,12.57,96.29,8.48,3.87
2/19/2020 21:00,,3.74,0.084,12.53,96.01,8.47,3.89
2/19/2020 20:00,,3.7,0.084,12.52,96.06,8.47,3.92
2/19/2020 19:00,,3.64,0.084,12.58,96.68,8.47,3.98
2/19/2020 18:00,,3.69,0.084,12.51,96.25,8.48,4.04
2/19/2020 17:00,,3.79,0.084,12.54,96.61,8.47,4.1
2/19/2020 16:00,12.94,3.66,0.084,12.47,96.39,8.45,4.23
2/19/2020 15:00,,3.67,0.084,12.49,96.69,8.46,4.26
2/19/2020 14:00,,3.57,0.084,12.44,96.29,8.44,4.27
2/19/2020 13:00,,3.54,0.084,12.38,96,8.45,4.35
2/19/2020 12:00,,3.53,0.083,12.43,96.63,8.46,4.43
2/19/2020 11:00,,3.59,0.084,12.52,97.47,8.52,4.49
2/19/2020 10:00,,3.42,0.084,12.63,98.23,8.6,4.47
2/19/2020 9:00,,3.02,0.083,12.83,99.92,8.78,4.51
2/19/2020 8:00,,1.94,0.082,12.73,99.08,8.87,4.48
2/19/2020 7:00,,1.16,0.083,12.91,100.08,9.16,4.32
2/19/2020 6:00,,0.95,0.083,13.5,104.53,9.11,4.28
2/19/2020 5:00,,0.89,0.083,13.5,104.39,9.14,4.23
2/19/2020 4:00,13.41,1,0.082,13.37,103.18,8.91,4.17
2/19/2020 3:00,,1.4,0.083,13.25,102.36,8.77,4.21
2/19/2020 2:00,,2.59,0.083,13.14,101.38,8.57,4.16
2/19/2020 1:00,,3.72,0.083,12.66,97.52,8.47,4.08
2/19/2020 0:00,,4.1,0.083,12.32,94.73,8.4,4.03
2/18/2020 23:00,,4.05,0.083,12.18,93.83,8.39,4.1
2/18/2020 22:00,,3.91,0.083,12.26,94.6,8.39,4.15
2/18/2020 21:00,,3.91,0.083,12.21,94.36,8.39,4.22
2/18/2020 20:00,,4.04,0.083,12.22,94.67,8.4,4.31
2/18/2020 19:00,,3.9,0.083,12.24,94.76,8.41,4.27
2/18/2020 18:00,,3.88,0.083,12.37,95.81,8.42,4.31
2/18/2020 17:00,,3.93,0.083,12.32,95.8,8.42,4.44
2/18/2020 16:00,12.94,3.88,0.082,12.36,96.09,8.42,4.42
2/18/2020 15:00,,3.77,0.082,12.34,96.01,8.43,4.46
2/18/2020 14:00,,4.3,0.082,12.42,96.61,8.43,4.46
2/18/2020 13:00,,3.76,0.082,12.28,95.54,8.42,4.46
2/18/2020 12:00,,3.79,0.082,12.35,96.3,8.44,4.55
2/18/2020 11:00,,3.78,0.082,12.36,96.59,8.47,4.62
2/18/2020 10:00,,4.13,0.082,12.56,98.2,8.54,4.67
2/18/2020 9:00,,11.63,0.082,12.65,98.76,8.62,4.58
2/18/2020 8:00,,11.89,0.081,12.62,98.32,8.61,4.51
2/18/2020 7:00,,1.55,0.082,12.61,98.42,8.67,4.59
2/18/2020 6:00,,1.09,0.082,12.68,98.62,8.75,4.46
2/18/2020 5:00,,11.28,0.081,12.66,98.06,8.68,4.29
2/18/2020 4:00,13.17,1.08,0.081,13.08,100.96,8.71,4.17
2/18/2020 3:00,,2.45,0.081,12.72,97.98,8.61,4.08
2/18/2020 2:00,,5.3,0.081,12.71,97.86,8.53,4.05
2/18/2020 1:00,,9.05,0.081,12.51,96.33,8.48,4.06
2/18/2020 0:00,,4.13,0.082,12.38,95.37,8.44,4.09
2/17/2020 23:00,,4.07,0.082,12.39,95.58,8.44,4.14
2/17/2020 22:00,,4.01,0.081,12.3,94.96,8.43,4.18
2/17/2020 21:00,,4.24,0.081,12.37,95.66,8.44,4.23
2/17/2020 20:00,,4.1,0.081,12.38,95.79,8.44,4.26
2/17/2020 19:00,,4.03,0.081,12.41,96.1,8.44,4.29
2/17/2020 18:00,,4.36,0.081,12.4,96.21,8.45,4.37
2/17/2020 17:00,,4.11,0.081,12.37,96.1,8.44,4.42
2/17/2020 16:00,12.94,4.13,0.081,12.27,95.4,8.43,4.45
2/17/2020 15:00,,4.06,0.08,12.33,96.12,8.43,4.53
2/17/2020 14:00,,4.31,0.081,12.44,97.06,8.46,4.57
2/17/2020 13:00,,4.5,0.081,12.53,97.73,8.48,4.57
2/17/2020 12:00,,4.1,0.081,12.46,97.16,8.46,4.55
2/17/2020 11:00,,4.11,0.081,12.5,97.47,8.46,4.56
2/17/2020 10:00,,3.97,0.081,12.52,97.62,8.5,4.55
2/17/2020 9:00,,3.69,0.08,12.63,98.46,8.56,4.55
2/17/2020 8:00,,2.71,0.08,12.69,99.07,8.7,4.6
2/17/2020 7:00,,3.31,0.08,12.62,98.42,8.62,4.57
2/17/2020 6:00,,1.51,0.08,12.65,98.78,8.68,4.59
2/17/2020 5:00,,4.1,0.08,12.58,97.89,8.61,4.47
2/17/2020 4:00,13.64,1.59,0.08,12.63,98.16,8.65,4.42
2/17/2020 3:00,,1.94,0.08,12.53,97.01,8.58,4.28
2/17/2020 2:00,,3.49,0.08,12.68,98.01,8.53,4.21
2/17/2020 1:00,,4.27,0.079,12.56,97.02,8.48,4.19
2/17/2020 0:00,,4.59,0.079,12.52,96.8,8.44,4.23
2/16/2020 23:00,,4.31,0.079,12.47,96.42,8.44,4.24
2/16/2020 22:00,,4.35,0.079,12.49,96.76,8.44,4.29
2/16/2020 21:00,,4.35,0.079,12.49,96.81,8.45,4.32
2/16/2020 20:00,,4.36,0.079,12.58,97.61,8.47,4.35
2/16/2020 19:00,,4.51,0.079,12.56,97.5,8.48,4.37
2/16/2020 18:00,,4.32,0.079,12.54,97.45,8.47,4.42
2/16/2020 17:00,,4.31,0.079,12.54,97.52,8.48,4.44
2/16/2020 16:00,12.94,4.44,0.079,12.58,97.84,8.48,4.46
2/16/2020 15:00,,4.77,0.079,12.56,97.81,8.48,4.52
2/16/2020 14:00,,4.42,0.079,12.56,98,8.46,4.56
2/16/2020 13:00,,4.42,0.079,12.52,97.59,8.47,4.55
2/16/2020 12:00,,4.49,0.079,12.54,97.95,8.48,4.62
2/16/2020 11:00,,4.46,0.079,12.5,97.62,8.45,4.63
2/16/2020 10:00,,4.26,0.079,12.59,98.51,8.5,4.68
2/16/2020 9:00,,3.9,0.079,12.59,98.46,8.54,4.67
2/16/2020 8:00,,2.16,0.079,12.62,98.53,8.6,4.6
2/16/2020 7:00,,1.36,0.079,12.54,97.92,8.63,4.6
2/16/2020 6:00,,1.1,0.079,12.61,98.27,8.65,4.54
2/16/2020 5:00,,1.09,0.079,12.55,97.62,8.61,4.46
2/16/2020 4:00,13.41,1.73,0.079,12.58,97.65,8.56,4.39
2/16/2020 3:00,,2.42,0.079,12.54,97.12,8.53,4.29
2/16/2020 2:00,,3.93,0.078,12.57,97.12,8.5,4.21
2/16/2020 1:00,,4.41,0.078,12.49,96.51,8.44,4.2
2/16/2020 0:00,,4.95,0.078,12.39,95.81,8.41,4.24
2/15/2020 23:00,,4.6,0.077,12.54,97,8.42,4.24
2/15/2020 22:00,,4.64,0.076,12.58,97.25,8.44,4.24
2/15/2020 21:00,,4.77,0.076,12.62,97.64,8.45,4.25
2/15/2020 20:00,,4.6,0.076,12.68,98.1,8.47,4.24
2/15/2020 19:00,,4.64,0.076,12.65,97.87,8.47,4.26
2/15/2020 18:00,,4.63,0.076,12.64,97.89,8.46,4.27
2/15/2020 17:00,,4.62,0.076,12.62,97.78,8.47,4.29
2/15/2020 16:00,12.94,4.58,0.076,12.56,97.3,8.45,4.31
2/15/2020 15:00,,4.62,0.076,12.61,97.77,8.49,4.33
2/15/2020 14:00,,4.57,0.076,12.71,98.58,8.48,4.34
2/15/2020 13:00,,4.56,0.076,12.71,98.56,8.48,4.35
2/15/2020 12:00,,4.54,0.076,12.73,98.78,8.49,4.36
2/15/2020 11:00,,4.56,0.076,12.73,98.81,8.49,4.38
2/15/2020 10:00,,4.58,0.076,12.78,99.23,8.51,4.37
2/15/2020 9:00,,4.21,0.077,12.67,98.44,8.5,4.41
2/15/2020 8:00,,4.55,0.077,12.7,98.65,8.53,4.4
2/15/2020 7:00,,4.37,0.076,12.73,98.69,8.55,4.33
2/15/2020 6:00,,3.46,0.076,12.69,98.26,8.54,4.28
2/15/2020 5:00,,2.66,0.076,12.67,97.91,8.55,4.22
2/15/2020 4:00,13.41,1.63,0.076,12.66,97.67,8.55,4.14
2/15/2020 3:00,,2.98,0.076,12.65,97.51,8.5,4.1
2/15/2020 2:00,,4.11,0.076,12.59,97,8.47,4.08
2/15/2020 1:00,,4.71,0.076,12.62,97.15,8.45,4.07
2/15/2020 0:00,,4.93,0.076,12.53,96.46,8.44,4.05
2/14/2020 23:00,,4.68,0.076,12.57,96.98,8.44,4.14
2/14/2020 22:00,,4.8,0.076,12.56,96.99,8.43,4.16
2/14/2020 21:00,,4.67,0.076,12.58,97.19,8.44,4.19
2/14/2020 20:00,,4.75,0.076,12.58,97.24,8.45,4.22
2/14/2020 19:00,,4.68,0.076,12.59,97.4,8.45,4.24
2/14/2020 18:00,,4.73,0.076,12.62,97.69,8.46,4.26
2/14/2020 17:00,,4.67,0.076,12.63,97.79,8.46,4.29
2/14/2020 16:00,12.94,4.66,0.076,12.67,98.23,8.46,4.32
2/14/2020 15:00,,4.66,0.076,12.59,97.73,8.46,4.37
2/14/2020 14:00,,4.68,0.076,12.63,98.14,8.45,4.41
2/14/2020 13:00,,4.64,0.076,12.59,97.97,8.45,4.46
2/14/2020 12:00,,4.67,0.076,12.63,98.29,8.45,4.49
2/14/2020 11:00,,4.68,0.076,12.58,98.01,8.44,4.53
2/14/2020 10:00,,4.51,0.077,12.58,97.98,8.46,4.52
2/14/2020 9:00,,4.13,0.077,12.58,98.06,8.5,4.53
2/14/2020 8:00,,3.7,0.076,12.6,97.99,8.5,4.45
2/14/2020 7:00,,2.02,0.075,12.72,99.18,8.54,4.54
2/14/2020 6:00,,2.26,0.075,12.66,98.42,8.51,4.44
2/14/2020 5:00,,1.31,0.075,12.68,98.31,8.55,4.33
2/14/2020 4:00,14.34,2.22,0.075,12.63,97.65,8.5,4.24
2/14/2020 3:00,,3.27,0.075,12.63,97.53,8.47,4.17
2/14/2020 2:00,,3.37,0.075,12.67,97.76,8.46,4.15
2/14/2020 1:00,,6.63,0.075,12.61,97.24,8.43,4.14
2/14/2020 0:00,,5.21,0.074,12.63,97.45,8.43,4.14
2/13/2020 23:00,,4.89,0.074,12.66,97.72,8.42,4.16
2/13/2020 22:00,,4.88,0.075,12.65,97.71,8.41,4.18
2/13/2020 21:00,,5,0.074,12.67,97.91,8.44,4.21
2/13/2020 20:00,,4.93,0.075,12.71,98.39,8.43,4.28
2/13/2020 19:00,,5.17,0.075,12.67,98.2,8.42,4.31
2/13/2020 18:00,,4.95,0.074,12.69,98.35,8.44,4.31
2/13/2020 17:00,,4.84,0.074,12.74,98.75,8.45,4.31
2/13/2020 16:00,12.71,4.85,0.074,12.7,98.54,8.43,4.36
2/13/2020 15:00,,4.89,0.074,12.73,98.81,8.45,4.39
2/13/2020 14:00,,5.5,0.074,12.67,98.37,8.41,4.4
2/13/2020 13:00,,5.14,0.074,12.76,99.11,8.43,4.4
2/13/2020 12:00,,4.97,0.075,12.68,98.45,8.45,4.39
2/13/2020 11:00,,5.1,0.074,12.78,99.17,8.47,4.38
2/13/2020 10:00,,5.11,0.074,12.79,99.3,8.46,4.4
2/13/2020 9:00,,4.56,0.074,12.81,99.45,8.47,4.38
2/13/2020 8:00,,4.27,0.074,12.79,99.25,8.5,4.38
2/13/2020 7:00,,3.78,0.074,12.81,99.27,8.51,4.32
2/13/2020 6:00,,1.3,0.075,12.79,98.7,8.62,4.17
2/13/2020 5:00,,1.09,0.075,12.72,98.06,8.6,4.12
2/13/2020 4:00,13.41,0.98,0.075,13.08,100.99,8.67,4.18
2/13/2020 3:00,,1.06,0.074,13.08,100.83,8.54,4.11
2/13/2020 2:00,,1.89,0.074,12.91,99.45,8.44,4.08
2/13/2020 1:00,,4.43,0.074,12.57,96.7,8.35,4.04
2/13/2020 0:00,,5.15,0.075,12.42,95.67,8.34,4.09
2/12/2020 23:00,,4.68,0.075,12.41,95.71,8.33,4.14
2/12/2020 22:00,,4.49,0.075,12.41,95.79,8.33,4.18
2/12/2020 21:00,,4.73,0.074,12.53,96.65,8.36,4.15
2/12/2020 20:00,,4.7,0.074,12.49,96.34,8.36,4.15
2/12/2020 19:00,,4.57,0.074,12.51,96.78,8.35,4.24
2/12/2020 18:00,,4.61,0.073,12.61,97.41,8.34,4.2
2/12/2020 17:00,,4.59,0.073,12.51,96.78,8.33,4.25
2/12/2020 16:00,12.94,4.66,0.073,12.58,97.39,8.35,4.28
2/12/2020 15:00,,4.63,0.073,12.6,97.56,8.35,4.27
2/12/2020 14:00,,4.62,0.073,12.62,97.78,8.35,4.3
2/12/2020 13:00,,4.92,0.072,12.78,99.1,8.4,4.33
2/12/2020 12:00,,4.66,0.072,12.74,98.92,8.39,4.38
2/12/2020 11:00,,4.7,0.073,12.84,99.69,8.41,4.38
2/12/2020 10:00,,4.64,0.073,12.83,99.69,8.43,4.41
2/12/2020 9:00,,4.11,0.073,12.81,99.58,8.48,4.44
2/12/2020 8:00,,2.45,0.073,12.85,99.93,8.59,4.46
2/12/2020 7:00,,1.42,0.072,12.78,99.18,8.56,4.38
2/12/2020 6:00,,1.31,0.072,12.85,99.68,8.61,4.35
2/12/2020 5:00,,1.05,0.072,12.85,99.48,8.57,4.26
2/12/2020 4:00,13.41,1.53,0.072,12.93,99.81,8.53,4.17
2/12/2020 3:00,,1.27,0.072,13.18,101.76,8.46,4.18
2/12/2020 2:00,,2.82,0.072,13.03,100.47,8.33,4.13
2/12/2020 1:00,,4.96,0.072,12.71,97.94,8.3,4.11
2/12/2020 0:00,,5.26,0.072,12.41,95.66,8.28,4.1
2/11/2020 23:00,,5.15,0.072,12.44,96.01,8.28,4.15
2/11/2020 22:00,,5.05,0.072,12.46,96.16,8.29,4.17
2/11/2020 21:00,,5.18,0.072,12.49,96.47,8.3,4.2
2/11/2020 20:00,,4.97,0.072,12.51,96.71,8.3,4.22
2/11/2020 19:00,,5.07,0.072,12.53,97.03,8.3,4.27
2/11/2020 18:00,,4.97,0.072,12.59,97.41,8.3,4.27
2/11/2020 17:00,,4.92,0.072,12.66,98.11,8.36,4.32
2/11/2020 16:00,12.94,4.96,0.072,12.56,97.43,8.32,4.35
2/11/2020 15:00,,4.96,0.072,12.7,98.65,8.35,4.41
2/11/2020 14:00,,5.1,0.072,12.6,97.74,8.33,4.37
2/11/2020 13:00,,5.02,0.071,12.58,97.74,8.34,4.42
2/11/2020 12:00,,5.01,0.071,12.7,98.79,8.35,4.47
2/11/2020 11:00,,5.11,0.072,12.68,98.82,8.36,4.54
2/11/2020 10:00,,5.02,0.072,12.74,99.08,8.38,4.45
2/11/2020 9:00,,4.63,0.072,12.77,99.01,8.42,4.34
2/11/2020 8:00,,2.72,0.071,12.79,99.17,8.48,4.34
2/11/2020 7:00,,1.64,0.071,12.82,99.53,8.55,4.4
2/11/2020 6:00,,2.15,0.071,12.81,99.17,8.54,4.28
2/11/2020 5:00,,1.14,0.071,12.84,98.93,8.51,4.1
2/11/2020 4:00,10.6,1.24,0.071,12.83,98.67,8.45,4.03
2/11/2020 3:00,,3.11,0.071,12.75,97.77,8.4,3.93
2/11/2020 2:00,,5.23,0.071,12.73,97.64,8.38,3.94
2/11/2020 1:00,,5.52,0.071,12.69,97.34,8.36,3.92
2/11/2020 0:00,,5.2,0.071,12.69,97.41,8.35,3.96
2/10/2020 23:00,,5.07,0.071,12.69,97.54,8.35,3.99
2/10/2020 22:00,,4.75,0.071,12.71,97.77,8.37,4.03
2/10/2020 21:00,,5.23,0.071,12.72,97.87,8.34,4.05
2/10/2020 20:00,,4.7,0.071,12.72,98.04,8.36,4.1
2/10/2020 19:00,,4.57,0.071,12.78,98.46,8.36,4.1
2/10/2020 18:00,,5.69,0.071,12.7,98.04,8.34,4.17
2/10/2020 17:00,,5.06,0.071,12.69,97.82,8.34,4.12
2/10/2020 16:00,12.94,12.67,0.071,12.72,98.28,8.35,4.22
2/10/2020 15:00,,4.84,0.071,12.69,98.16,8.33,4.25
2/10/2020 14:00,,4.55,0.071,12.62,97.59,8.3,4.24
2/10/2020 13:00,,4.44,0.071,12.63,97.79,8.33,4.28
2/10/2020 12:00,,4.7,0.071,12.73,98.52,8.35,4.27
2/10/2020 11:00,,4.51,0.071,12.68,98.1,8.35,4.25
2/10/2020 10:00,,4.63,0.071,12.73,98.51,8.41,4.27
2/10/2020 9:00,,18.78,0.071,12.89,99.76,8.52,4.26
2/10/2020 8:00,,2.35,0.071,12.92,99.86,8.7,4.22
2/10/2020 7:00,,1.45,0.07,12.99,100.41,8.71,4.22
2/10/2020 6:00,,1.16,0.07,12.86,99.11,8.59,4.11
2/10/2020 5:00,,2.12,0.07,12.87,98.87,8.56,3.98
2/10/2020 4:00,13.41,1.42,0.07,13.01,99.6,8.49,3.85
2/10/2020 3:00,,2.35,0.07,12.84,98.33,8.41,3.88
2/10/2020 2:00,,2.67,0.07,12.86,98.58,8.36,3.9
2/10/2020 1:00,,5.38,0.07,12.77,97.92,8.34,3.91
2/10/2020 0:00,,5.4,0.07,12.66,96.99,8.32,3.89
2/9/2020 23:00,,5.45,0.07,12.6,96.39,8.3,3.82
2/9/2020 22:00,,5.08,0.07,12.59,96.55,8.32,3.91
2/9/2020 21:00,,5.21,0.07,12.68,97.33,8.33,3.95
2/9/2020 20:00,,5.26,0.07,12.72,97.65,8.33,3.95
2/9/2020 19:00,,5.13,0.07,12.62,96.98,8.32,3.99
2/9/2020 18:00,,17.81,0.07,12.65,97.29,8.33,4.03
2/9/2020 17:00,,5.11,0.07,12.61,97.08,8.31,4.07
2/9/2020 16:00,12.94,5.2,0.07,12.63,97.26,8.33,4.07
2/9/2020 15:00,,5.16,0.07,12.7,97.83,8.33,4.07
2/9/2020 14:00,,5.17,0.07,12.73,98.12,8.34,4.1
2/9/2020 13:00,,5.41,0.07,12.74,98.26,8.35,4.12
2/9/2020 12:00,,5.3,0.07,12.76,98.36,8.34,4.13
2/9/2020 11:00,,5.17,0.07,12.78,98.52,8.36,4.11
2/9/2020 10:00,,5.19,0.07,12.8,98.67,8.38,4.13
2/9/2020 9:00,,4.61,0.07,12.79,98.73,8.4,4.17
2/9/2020 8:00,,3.53,0.07,12.83,98.89,8.44,4.13
2/9/2020 7:00,,2.98,0.07,12.79,98.42,8.44,4.06
2/9/2020 6:00,,1.5,0.07,12.72,97.97,8.48,4.08
2/9/2020 5:00,,2.25,0.07,13.03,100.2,8.51,4.03
2/9/2020 4:00,13.64,2.13,0.07,13.07,100.47,8.52,4.02
2/9/2020 3:00,,2.42,0.069,13.1,100.76,8.44,4.03
2/9/2020 2:00,,3.39,0.07,12.99,99.93,8.36,4.04
2/9/2020 1:00,,5.25,0.07,12.53,96.3,8.3,4.01
2/9/2020 0:00,,5.68,0.07,12.4,95.24,8.28,3.99
2/8/2020 23:00,,5.51,0.07,12.44,95.82,8.27,4.09
2/8/2020 22:00,,5.5,0.07,12.46,96.01,8.28,4.1
2/8/2020 21:00,,5.56,0.07,12.56,96.82,8.29,4.12
2/8/2020 20:00,,5.58,0.07,12.44,95.93,8.28,4.13
2/8/2020 19:00,,5.45,0.07,12.55,96.76,8.29,4.12
2/8/2020 18:00,,5.66,0.07,12.47,96.22,8.3,4.15
2/8/2020 17:00,,5.49,0.069,12.56,96.98,8.31,4.17
2/8/2020 16:00,12.71,5.85,0.069,12.54,96.96,8.3,4.24
2/8/2020 15:00,,5.56,0.069,12.56,97.11,8.32,4.24
2/8/2020 14:00,,5.62,0.069,12.64,97.8,8.34,4.27
2/8/2020 13:00,,5.56,0.069,12.67,98.24,8.34,4.34
2/8/2020 12:00,,5.58,0.069,12.48,96.79,8.29,4.34
2/8/2020 11:00,,5.69,0.069,12.59,97.52,8.31,4.3
2/8/2020 10:00,,5.69,0.069,12.65,97.92,8.35,4.27
2/8/2020 9:00,,5.43,0.069,12.74,98.6,8.37,4.27
2/8/2020 8:00,,5.12,0.069,12.76,98.82,8.41,4.29
2/8/2020 7:00,,1.78,0.069,12.75,98.61,8.54,4.25
2/8/2020 6:00,,1.69,0.069,12.71,98.35,8.47,4.25
2/8/2020 5:00,,1.46,0.069,12.72,97.99,8.48,4.09
2/8/2020 4:00,13.41,2.5,0.069,12.79,97.98,8.46,3.86
2/8/2020 3:00,,3.78,0.069,12.7,97.28,8.39,3.87
2/8/2020 2:00,,5.05,0.069,12.64,96.7,8.37,3.84
2/8/2020 1:00,,6.26,0.069,12.62,96.63,8.34,3.86
2/8/2020 0:00,,6.99,0.069,12.61,96.51,8.33,3.86
2/7/2020 23:00,,6.67,0.069,12.68,97.12,8.34,3.88
2/7/2020 22:00,,6.56,0.069,12.66,97.09,8.34,3.9
2/7/2020 21:00,,6.51,0.069,12.69,97.34,8.34,3.93
2/7/2020 20:00,,6.68,0.069,12.71,97.5,8.34,3.93
2/7/2020 19:00,,6.57,0.069,12.67,97.39,8.36,3.99
2/7/2020 18:00,,6.78,0.069,12.69,97.6,8.36,4.04
2/7/2020 17:00,,6.71,0.069,12.76,98.13,8.36,4.03
2/7/2020 16:00,12.71,4.81,0.069,12.77,98.27,8.32,4.04
2/7/2020 15:00,,13.55,0.07,12.77,98.41,8.32,4.1
2/7/2020 14:00,,22.62,0.069,12.66,97.51,8.3,4.08
2/7/2020 13:00,,6.63,0.068,12.61,97.08,8.29,4.05
2/7/2020 12:00,,4.84,0.069,12.52,96.34,8.28,4.05
2/7/2020 11:00,,4.98,0.069,12.57,96.69,8.3,4.03
2/7/2020 10:00,,5.01,0.069,12.61,97.07,8.32,4.05
2/7/2020 9:00,,4.81,0.069,12.65,97.36,8.35,4.04
2/7/2020 8:00,,4.46,0.068,12.7,97.69,8.35,4.02
2/7/2020 7:00,,4.31,0.069,12.76,98.14,8.38,4.04
2/7/2020 6:00,,4.11,0.069,12.9,99.13,8.42,3.99
2/7/2020 5:00,,4.31,0.068,12.93,99.25,8.42,3.95
2/7/2020 4:00,13.41,4.18,0.068,12.94,99.33,8.42,3.95
2/7/2020 3:00,,4.01,0.068,12.84,98.5,8.37,3.94
2/7/2020 2:00,,4.91,0.068,12.73,97.63,8.33,3.91
2/7/2020 1:00,,4.95,0.069,12.52,96.05,8.26,3.94
2/7/2020 0:00,,5.21,0.069,12.43,95.37,8.25,3.94
2/6/2020 23:00,,4.98,0.069,12.51,96.1,8.28,3.97
2/6/2020 22:00,,5.04,0.069,12.53,96.15,8.29,3.95
2/6/2020 21:00,,5.11,0.069,12.46,95.7,8.28,3.96
2/6/2020 20:00,,5.03,0.069,12.53,96.12,8.28,3.94
2/6/2020 19:00,,5.07,0.069,12.55,96.39,8.27,3.96
2/6/2020 18:00,,4.98,0.069,12.53,96.22,8.3,3.97
2/6/2020 17:00,,4.9,0.069,12.6,96.71,8.31,3.96
2/6/2020 16:00,12.71,5.03,0.069,12.55,96.41,8.3,3.97
2/6/2020 15:00,,4.96,0.069,12.59,96.69,8.3,3.98
2/6/2020 14:00,,5.09,0.069,12.6,96.75,8.3,3.96
2/6/2020 13:00,,5.14,0.069,12.71,97.59,8.32,3.96
2/6/2020 12:00,,5.12,0.069,12.69,97.41,8.33,3.96
2/6/2020 11:00,,5.53,0.069,12.68,97.29,8.32,3.93
2/6/2020 10:00,,6.21,0.069,12.72,97.6,8.34,3.94
2/6/2020 9:00,,4.84,0.069,12.74,97.77,8.37,3.94
2/6/2020 8:00,,4.66,0.069,12.92,99.09,8.44,3.91
2/6/2020 7:00,,4.35,0.069,13.1,100.43,8.48,3.9
2/6/2020 6:00,,4.31,0.069,12.99,99.56,8.45,3.89
2/6/2020 5:00,,4.24,0.069,13,99.51,8.46,3.84
2/6/2020 4:00,13.41,4.32,0.069,13.11,100.26,8.46,3.8
2/6/2020 3:00,,4.48,0.069,13.01,99.45,8.42,3.78
2/6/2020 2:00,,5.01,0.069,12.76,97.64,8.34,3.83
2/6/2020 1:00,,5.12,0.069,12.62,96.42,8.3,3.77
2/6/2020 0:00,,5.63,0.069,12.62,96.47,8.28,3.78
2/5/2020 23:00,,5.16,0.069,12.63,96.48,8.28,3.77
2/5/2020 22:00,,5.39,0.069,12.63,96.49,8.29,3.78
2/5/2020 21:00,,5.45,0.069,12.64,96.61,8.3,3.78
2/5/2020 20:00,,5.41,0.069,12.69,96.95,8.28,3.78
2/5/2020 19:00,,5.43,0.069,12.65,96.67,8.29,3.8
2/5/2020 18:00,,5.39,0.07,12.62,96.46,8.29,3.8
2/5/2020 17:00,,5.21,0.069,12.57,96.07,8.29,3.79
2/5/2020 16:00,12.71,5.44,0.069,12.64,96.62,8.29,3.79
2/5/2020 15:00,,5.21,0.07,12.63,96.56,8.3,3.8
2/5/2020 14:00,,5.09,0.07,12.65,96.63,8.3,3.78
