Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
2019-12-04 13:00:00,,4.77,0.132,12.23,94.08,8.6,4.04
2019-12-04 12:00:00,,4.64,0.132,12.27,94.52,8.61,4.08
2019-12-04 11:00:00,,5.18,0.132,12.25,94.43,8.62,4.1
2019-12-04 10:00:00,,35.17,0.132,12.24,94.5,8.6,4.16
2019-12-04 09:00:00,,4.58,0.132,12.21,94.15,8.58,4.13
2019-12-04 08:00:00,,4.32,0.132,12.2,94.22,8.65,4.17
2019-12-04 07:00:00,,4.89,0.132,12.22,93.91,8.62,3.98
2019-12-04 06:00:00,,4.32,0.132,12.4,94.77,8.65,3.78
2019-12-04 05:00:00,,5.07,0.132,12.32,94.19,8.62,3.8
2019-12-04 04:00:00,13.41,3.69,0.132,12.33,94.02,8.62,3.7
2019-12-04 03:00:00,,4.37,0.132,12.31,93.74,8.61,3.65
2019-12-04 02:00:00,,4.13,0.132,12.27,93.42,8.6,3.63
2019-12-04 01:00:00,,5.26,0.132,12.21,92.78,8.56,3.57
2019-12-04 00:00:00,,5.07,0.132,12.24,92.83,8.55,3.5
2019-12-03 23:00:00,,4.81,0.132,12.23,92.82,8.55,3.52
2019-12-03 22:00:00,,5.02,0.132,12.22,92.89,8.55,3.56
2019-12-03 21:00:00,,4.67,0.132,12.27,93.18,8.55,3.54
2019-12-03 20:00:00,,5.36,0.132,12.28,93.34,8.56,3.56
2019-12-03 19:00:00,,9.36,0.132,12.23,92.93,8.57,3.57
2019-12-03 18:00:00,,4.4,0.132,12.31,93.45,8.56,3.53
2019-12-03 17:00:00,,5.46,0.132,12.25,93.05,8.55,3.56
2019-12-03 16:00:00,12.71,5.08,0.132,12.31,93.56,8.57,3.56
2019-12-03 15:00:00,,5.2,0.132,12.34,93.78,8.58,3.57
2019-12-03 14:00:00,,4.81,0.132,12.34,93.92,8.59,3.62
2019-12-03 13:00:00,,5,0.132,12.4,94.22,8.58,3.57
2019-12-03 12:00:00,,4.84,0.133,12.33,93.77,8.59,3.59
2019-12-03 11:00:00,,5.41,0.133,12.33,93.85,8.59,3.63
2019-12-03 10:00:00,,4.8,0.133,12.31,93.79,8.61,3.67
2019-12-03 09:00:00,,5.73,0.132,12.37,94.12,8.6,3.61
2019-12-03 08:00:00,,5.12,0.133,12.38,94.17,8.62,3.59
2019-12-03 07:00:00,,4.44,0.133,12.4,94.21,8.65,3.55
2019-12-03 06:00:00,,2.92,0.133,12.47,94.75,8.7,3.55
2019-12-03 05:00:00,,1.81,0.133,12.51,94.84,8.67,3.46
2019-12-03 04:00:00,13.41,3.5,0.133,12.44,94.05,8.58,3.37
2019-12-03 03:00:00,,4.79,0.133,12.36,93.31,8.57,3.33
2019-12-03 02:00:00,,4.89,0.133,12.25,92.47,8.54,3.32
2019-12-03 01:00:00,,5.36,0.133,12.18,91.91,8.52,3.29
2019-12-03 00:00:00,,5.17,0.133,12.1,91.28,8.52,3.3
2019-12-02 23:00:00,,5.46,0.133,12.19,91.9,8.53,3.27
2019-12-02 22:00:00,,5.13,0.133,12.12,91.51,8.52,3.33
2019-12-02 21:00:00,,5.17,0.133,12.18,91.86,8.52,3.28
2019-12-02 20:00:00,,5.45,0.133,12.22,92.21,8.54,3.3
2019-12-02 19:00:00,,5.01,0.133,12.21,92.19,8.54,3.33
2019-12-02 18:00:00,,5.19,0.133,12.21,92.22,8.55,3.33
2019-12-02 17:00:00,,5.49,0.133,12.2,92.13,8.54,3.33
2019-12-02 16:00:00,12.71,5.3,0.133,12.18,91.99,8.54,3.34
2019-12-02 15:00:00,,5.57,0.133,12.13,91.62,8.53,3.34
2019-12-02 14:00:00,,5.03,0.133,12.23,92.33,8.55,3.33
2019-12-02 13:00:00,,5.61,0.133,12.21,92.19,8.55,3.32
2019-12-02 12:00:00,,5.15,0.133,12.21,92.25,8.56,3.34
2019-12-02 11:00:00,,5.2,0.133,12.26,92.63,8.57,3.34
2019-12-02 10:00:00,,5.28,0.133,12.2,92.25,8.58,3.37
2019-12-02 09:00:00,,5.13,0.133,12.27,92.76,8.6,3.36
2019-12-02 08:00:00,,4.81,0.133,12.4,93.61,8.64,3.33
2019-12-02 07:00:00,,3.44,0.133,12.36,93.2,8.66,3.29
2019-12-02 06:00:00,,2.43,0.133,12.42,93.5,8.65,3.23
2019-12-02 05:00:00,,2.75,0.133,12.38,93.06,8.6,3.15
2019-12-02 04:00:00,13.64,4.58,0.133,12.28,92.24,8.54,3.13
2019-12-02 03:00:00,,5.41,0.133,12.22,91.74,8.53,3.12
2019-12-02 02:00:00,,5.49,0.133,12.14,91.16,8.52,3.11
2019-12-02 01:00:00,,5.46,0.133,12.09,90.75,8.53,3.1
2019-12-02 00:00:00,,6.29,0.134,12.1,90.8,8.51,3.09
2019-12-01 23:00:00,,5.91,0.133,12.04,90.43,8.5,3.12
2019-12-01 22:00:00,,5.83,0.133,12.14,91.1,8.53,3.11
2019-12-01 21:00:00,,6.29,0.133,12.12,91.05,8.52,3.12
2019-12-01 20:00:00,,5.78,0.133,12.12,91.01,8.52,3.13
2019-12-01 19:00:00,,5.67,0.133,12.25,91.9,8.53,3.09
2019-12-01 18:00:00,,5.94,0.133,12.16,91.16,8.52,3.06
2019-12-01 17:00:00,,6.23,0.133,12.19,91.57,8.53,3.13
2019-12-01 16:00:00,12.71,5.51,0.133,12.18,91.53,8.54,3.14
2019-12-01 15:00:00,,4.95,0.133,12.19,91.62,8.54,3.15
2019-12-01 14:00:00,,5.76,0.134,12.22,91.71,8.53,3.11
2019-12-01 13:00:00,,5.91,0.134,12.23,91.67,8.55,3.06
2019-12-01 12:00:00,,6.11,0.134,12.28,92.14,8.57,3.1
2019-12-01 11:00:00,,5.26,0.133,12.29,92.29,8.56,3.12
2019-12-01 10:00:00,,5.67,0.133,12.26,92.02,8.57,3.11
2019-12-01 09:00:00,,5.53,0.134,12.24,91.94,8.55,3.12
2019-12-01 08:00:00,,5.16,0.134,12.32,92.53,8.58,3.13
2019-12-01 07:00:00,,4.87,0.134,12.3,92.33,8.58,3.11
2019-12-01 06:00:00,,4.84,0.134,12.26,92.17,8.57,3.15
2019-12-01 05:00:00,,21.49,0.134,12.22,91.78,8.56,3.12
2019-12-01 04:00:00,13.17,4.8,0.134,12.22,91.72,8.56,3.1
2019-12-01 03:00:00,,4.9,0.133,12.16,91.31,8.54,3.12
2019-12-01 02:00:00,,5.08,0.134,12.13,91.04,8.52,3.11
2019-12-01 01:00:00,,5.71,0.134,12.16,91.24,8.53,3.1
2019-12-01 00:00:00,,5.29,0.134,12.1,90.82,8.51,3.11
2019-11-30 23:00:00,,5.44,0.133,12.1,90.95,8.52,3.14
2019-11-30 22:00:00,,5.77,0.134,12.15,91.28,8.53,3.13
2019-11-30 21:00:00,,5.32,0.133,12.1,91.2,8.53,3.24
2019-11-30 20:00:00,,5.32,0.134,12.14,91.36,8.53,3.19
2019-11-30 19:00:00,,5.69,0.133,12.15,91.58,8.54,3.24
2019-11-30 18:00:00,,4.95,0.133,12.13,91.44,8.55,3.27
2019-11-30 17:00:00,,5.6,0.134,12.2,91.94,8.54,3.24
2019-11-30 16:00:00,12.71,5.54,0.133,12.19,92.02,8.55,3.31
2019-11-30 15:00:00,,5.25,0.134,12.19,91.87,8.54,3.26
2019-11-30 14:00:00,,5.39,0.133,12.18,91.84,8.55,3.27
2019-11-30 13:00:00,,5.6,0.133,12.18,91.88,8.55,3.3
2019-11-30 12:00:00,,5.97,0.133,12.18,91.93,8.55,3.31
2019-11-30 11:00:00,,5.63,0.134,12.25,92.54,8.57,3.33
2019-11-30 10:00:00,,5.39,0.134,12.22,92.26,8.58,3.31
2019-11-30 09:00:00,,4.92,0.134,12.16,92.07,8.59,3.41
2019-11-30 08:00:00,,4.79,0.134,12.21,92.46,8.62,3.42
2019-11-30 07:00:00,,3.97,0.134,12.21,92.27,8.67,3.37
2019-11-30 06:00:00,,2.94,0.134,12.19,92.07,8.67,3.33
2019-11-30 05:00:00,,1.7,0.134,12.31,92.84,8.66,3.27
2019-11-30 04:00:00,13.41,1.7,0.134,12.26,92.31,8.6,3.21
2019-11-30 03:00:00,,2.56,0.134,12.3,92.53,8.57,3.17
2019-11-30 02:00:00,,4.27,0.134,12.07,90.86,8.52,3.2
2019-11-30 01:00:00,,5.86,0.133,11.92,89.65,8.5,3.19
2019-11-30 00:00:00,,6.18,0.134,11.85,89.1,8.49,3.16
2019-11-29 23:00:00,,6.98,0.134,11.9,89.44,8.5,3.16
2019-11-29 22:00:00,,6.61,0.134,11.88,89.4,8.49,3.19
2019-11-29 21:00:00,,6.57,0.134,11.94,89.84,8.49,3.2
2019-11-29 20:00:00,,5.68,0.134,11.97,90.2,8.5,3.24
2019-11-29 19:00:00,,5.83,0.134,11.95,90.04,8.52,3.25
2019-11-29 18:00:00,,5.63,0.133,11.93,89.96,8.5,3.28
2019-11-29 17:00:00,,5.51,0.133,11.99,90.44,8.51,3.28
2019-11-29 16:00:00,12.71,6.54,0.134,11.98,90.38,8.52,3.28
2019-11-29 15:00:00,,5.98,0.134,11.97,90.31,8.52,3.29
2019-11-29 14:00:00,,6.03,0.133,12.03,90.79,8.54,3.32
2019-11-29 13:00:00,,5.66,0.133,12.06,91.08,8.54,3.32
2019-11-29 12:00:00,,5.58,0.133,12.01,90.74,8.54,3.35
2019-11-29 11:00:00,,5.95,0.134,12.07,91.17,8.54,3.34
2019-11-29 10:00:00,,6.01,0.133,11.91,90.04,8.53,3.37
2019-11-29 09:00:00,,5.88,0.133,12.06,91.14,8.55,3.37
2019-11-29 08:00:00,,5.31,0.134,12.02,90.95,8.57,3.39
2019-11-29 07:00:00,,5.13,0.134,12.07,91.23,8.59,3.37
2019-11-29 06:00:00,,3.7,0.134,12.04,91,8.6,3.38
2019-11-29 05:00:00,,2.25,0.134,12.04,90.91,8.58,3.33
2019-11-29 04:00:00,13.88,2.61,0.133,12.02,90.76,8.56,3.31
2019-11-29 03:00:00,,2.32,0.134,12.18,91.76,8.54,3.22
2019-11-29 02:00:00,,4.73,0.133,11.95,90.13,8.51,3.27
2019-11-29 01:00:00,,6.63,0.133,11.81,89.05,8.48,3.28
2019-11-29 00:00:00,,5.54,0.133,11.77,88.74,8.48,3.26
2019-11-28 23:00:00,,6.61,0.133,11.8,89.06,8.47,3.31
2019-11-28 22:00:00,,6.37,0.133,11.83,89.29,8.49,3.3
2019-11-28 21:00:00,,6.04,0.133,11.81,89.16,8.49,3.32
2019-11-28 20:00:00,,5.84,0.133,11.68,88.29,8.49,3.38
2019-11-28 19:00:00,,6.11,0.133,11.84,89.57,8.49,3.39
2019-11-28 18:00:00,,6.21,0.133,11.86,89.59,8.51,3.33
2019-11-28 17:00:00,,6.24,0.133,11.87,89.76,8.49,3.37
2019-11-28 16:00:00,12.71,6.16,0.133,11.97,90.48,8.51,3.37
2019-11-28 15:00:00,,6.13,0.133,11.95,90.31,8.52,3.34
2019-11-28 14:00:00,,6.43,0.133,11.96,90.48,8.49,3.4
2019-11-28 13:00:00,,6.18,0.133,11.94,90.41,8.51,3.43
2019-11-28 12:00:00,,6.79,0.133,11.94,90.34,8.51,3.41
2019-11-28 11:00:00,,6.62,0.133,12.01,90.93,8.54,3.44
2019-11-28 10:00:00,,6.25,0.133,11.97,90.69,8.54,3.45
2019-11-28 09:00:00,,6.49,0.133,12.31,93.33,8.6,3.49
2019-11-28 08:00:00,,5.91,0.133,12.08,91.55,8.55,3.46
2019-11-28 07:00:00,,4.8,0.133,12.05,91.51,8.53,3.53
2019-11-28 06:00:00,,2.58,0.133,12.02,91.16,8.57,3.51
2019-11-28 05:00:00,,1.64,0.133,11.94,90.5,8.57,3.48
2019-11-28 04:00:00,13.64,2.51,0.133,11.86,90.19,8.53,3.58
2019-11-28 03:00:00,,3.79,0.133,11.79,89.64,8.49,3.58
2019-11-28 02:00:00,,5.59,0.133,11.72,89.15,8.48,3.62
2019-11-28 01:00:00,,7.08,0.133,11.69,88.83,8.49,3.56
2019-11-28 00:00:00,,6.37,0.133,11.7,89.04,8.43,3.61
2019-11-27 23:00:00,,6.54,0.133,11.66,88.72,8.49,3.62
2019-11-27 22:00:00,,6.66,0.133,11.69,88.95,8.48,3.62
2019-11-27 21:00:00,,6.35,0.133,11.69,88.85,8.5,3.59
2019-11-27 20:00:00,,6.69,0.133,11.71,89.37,8.49,3.73
2019-11-27 19:00:00,,6.41,0.133,11.75,89.59,8.52,3.7
2019-11-27 18:00:00,,6.53,0.133,11.77,89.74,8.55,3.69
2019-11-27 17:00:00,,6.09,0.133,11.75,89.87,8.52,3.81
2019-11-27 16:00:00,12.94,6.41,0.133,11.73,89.84,8.53,3.87
2019-11-27 15:00:00,,6.91,0.133,11.79,90.3,8.52,3.86
2019-11-27 14:00:00,,6.88,0.133,11.83,90.8,8.53,3.95
2019-11-27 13:00:00,,6.39,0.133,11.79,90.49,8.46,3.94
2019-11-27 12:00:00,,6.32,0.133,11.81,90.67,8.52,3.94
2019-11-27 11:00:00,,6.23,0.133,11.88,91.31,8.55,3.99
2019-11-27 10:00:00,,7.26,0.133,11.85,91.17,8.53,4.04
2019-11-27 09:00:00,,8.69,0.133,11.86,91.53,8.48,4.14
2019-11-27 08:00:00,,6.17,0.133,11.83,91.36,8.54,4.16
2019-11-27 07:00:00,,5,0.133,11.8,91.18,8.52,4.2
2019-11-27 06:00:00,,5.74,0.133,11.75,90.73,8.51,4.18
2019-11-27 05:00:00,,4.92,0.133,11.7,90.38,8.5,4.18
2019-11-27 04:00:00,13.41,2.92,0.133,11.61,89.7,8.49,4.21
2019-11-27 03:00:00,,5.8,0.133,11.53,89.16,8.46,4.21
2019-11-27 02:00:00,,7.69,0.133,11.46,88.48,8.45,4.18
2019-11-27 01:00:00,,7.12,0.133,11.41,88.27,8.44,4.25
2019-11-27 00:00:00,,8.78,0.133,11.37,88.04,8.42,4.27
2019-11-26 23:00:00,,7.04,0.133,11.38,88.28,8.45,4.35
2019-11-26 22:00:00,,6.41,0.133,11.42,88.49,8.4,4.32
2019-11-26 21:00:00,,7.38,0.133,11.5,88.94,8.45,4.24
2019-11-26 20:00:00,,11.3,0.133,11.49,89.11,8.45,4.33
2019-11-26 19:00:00,,6.51,0.133,11.61,90,8.49,4.31
2019-11-26 18:00:00,,6.07,0.133,11.43,89.03,8.46,4.5
2019-11-26 17:00:00,,6.39,0.133,11.56,89.8,8.48,4.4
2019-11-26 16:00:00,12.71,6.28,0.134,11.51,89.31,8.46,4.36
2019-11-26 15:00:00,,7.01,0.134,11.56,90.05,8.47,4.5
2019-11-26 14:00:00,,6.44,0.134,11.51,90,8.49,4.66
2019-11-26 13:00:00,,10.77,0.134,11.52,90.08,8.52,4.66
2019-11-26 12:00:00,,5.72,0.134,11.52,90.34,8.52,4.77
2019-11-26 11:00:00,,5.91,0.134,11.55,90.41,8.53,4.69
2019-11-26 10:00:00,,6.11,0.134,11.53,90.11,8.51,4.64
2019-11-26 09:00:00,,6.14,0.134,11.69,91.35,8.55,4.61
2019-11-26 08:00:00,,6.17,0.134,11.71,91.65,8.59,4.69
2019-11-26 07:00:00,,6.34,0.134,11.63,91.01,8.54,4.69
2019-11-26 06:00:00,,5.29,0.134,11.55,90.46,8.53,4.72
2019-11-26 05:00:00,,5.1,0.134,11.51,90.33,8.52,4.8
2019-11-26 04:00:00,12.94,5.51,0.134,11.48,90.04,8.53,4.76
2019-11-26 03:00:00,,5.33,0.134,11.46,89.89,8.5,4.78
2019-11-26 02:00:00,,5.25,0.134,11.44,89.81,8.5,4.81
2019-11-26 01:00:00,,5.48,0.134,11.48,89.89,8.47,4.7
2019-11-26 00:00:00,,5.92,0.134,11.38,89.3,8.49,4.78
2019-11-25 23:00:00,,5.71,0.134,11.39,89.37,8.47,4.78
2019-11-25 22:00:00,,6.32,0.134,11.48,90.03,8.49,4.77
2019-11-25 21:00:00,,6.09,0.134,11.48,90.22,8.47,4.85
2019-11-25 20:00:00,,5.92,0.134,11.54,90.43,8.51,4.75
2019-11-25 19:00:00,,5.67,0.134,11.6,91.01,8.55,4.78
2019-11-25 18:00:00,,6.16,0.134,11.7,91.69,8.57,4.74
2019-11-25 17:00:00,,5.58,0.134,11.65,91.77,8.51,4.93
2019-11-25 16:00:00,12.71,6.75,0.134,11.66,91.87,8.55,4.94
2019-11-25 15:00:00,,6,0.134,11.66,91.81,8.54,4.94
2019-11-25 14:00:00,,6.24,0.134,11.73,92.56,8.56,5
2019-11-25 13:00:00,,6.02,0.134,11.7,92.43,8.59,5.04
2019-11-25 12:00:00,,5.78,0.134,11.67,92.2,8.56,5.07
2019-11-25 11:00:00,,7.18,0.134,11.74,92.78,8.58,5.06
2019-11-25 10:00:00,,5.91,0.134,11.77,93.33,8.59,5.2
2019-11-25 09:00:00,,6.5,0.135,11.91,94.21,8.59,5.11
2019-11-25 08:00:00,,5.33,0.134,11.86,94.3,8.61,5.29
2019-11-25 07:00:00,,4.63,0.134,11.7,92.99,8.63,5.28
2019-11-25 06:00:00,,2.99,0.134,11.62,92.27,8.56,5.26
2019-11-25 05:00:00,,1.97,0.134,11.6,91.66,8.59,5.06
2019-11-25 04:00:00,14.34,2.47,0.134,11.75,92.48,8.61,4.92
2019-11-25 03:00:00,,2.9,0.134,11.44,90.43,8.55,5.07
2019-11-25 02:00:00,,4.75,0.134,11.43,90.01,8.47,4.92
2019-11-25 01:00:00,,5.81,0.134,11.28,89.39,8.42,5.17
2019-11-25 00:00:00,,5.53,0.135,11.15,88.4,8.42,5.2
2019-11-24 23:00:00,,5.56,0.135,11.23,89.23,8.43,5.26
2019-11-24 22:00:00,,5.15,0.135,11.26,89.48,8.46,5.29
2019-11-24 21:00:00,,5.4,0.134,11.27,89.59,8.46,5.3
2019-11-24 20:00:00,,5.86,0.135,11.3,89.95,8.46,5.34
2019-11-24 19:00:00,,6.41,0.134,11.39,90.77,8.5,5.39
2019-11-24 18:00:00,,5.41,0.134,11.36,90.53,8.5,5.39
2019-11-24 17:00:00,,5.51,0.134,11.36,90.64,8.5,5.44
2019-11-24 16:00:00,12.71,5.8,0.134,11.34,90.61,8.49,5.48
2019-11-24 15:00:00,,5.44,0.135,11.4,91.04,8.5,5.49
2019-11-24 14:00:00,,5.71,0.135,11.36,90.95,8.5,5.56
2019-11-24 13:00:00,,5.58,0.135,11.43,91.49,8.52,5.57
2019-11-24 12:00:00,,5.48,0.135,11.52,92.21,8.53,5.55
2019-11-24 11:00:00,,5.69,0.135,11.52,92.32,8.53,5.61
2019-11-24 10:00:00,,6.07,0.135,11.82,94.72,8.54,5.6
2019-11-24 09:00:00,,5.35,0.135,11.49,92.16,8.55,5.65
2019-11-24 08:00:00,,5.15,0.135,11.54,92.61,8.56,5.66
2019-11-24 07:00:00,,5.31,0.135,11.73,94.26,8.63,5.71
2019-11-24 06:00:00,,2.79,0.135,11.51,92.45,8.53,5.72
2019-11-24 05:00:00,,2.26,0.134,11.51,92.18,8.53,5.59
2019-11-24 04:00:00,13.17,2.21,0.135,11.47,91.42,8.57,5.39
2019-11-24 03:00:00,,2.7,0.134,11.41,90.84,8.48,5.36
2019-11-24 02:00:00,,4.01,0.135,11.25,89.75,8.53,5.45
2019-11-24 01:00:00,,5.94,0.135,11.17,89.22,8.46,5.46
2019-11-24 00:00:00,,6.32,0.135,11.12,89.02,8.41,5.57
2019-11-23 23:00:00,,6.29,0.135,11.08,88.74,8.47,5.59
2019-11-23 22:00:00,,6.35,0.135,11.12,89.17,8.47,5.64
2019-11-23 21:00:00,,6.17,0.135,11.17,89.62,8.47,5.65
2019-11-23 20:00:00,,6.21,0.135,11.19,89.87,8.48,5.7
2019-11-23 19:00:00,,5.96,0.134,11.21,90.1,8.48,5.72
2019-11-23 18:00:00,,6,0.134,11.27,90.5,8.5,5.7
2019-11-23 17:00:00,,6,0.134,11.26,90.56,8.47,5.74
2019-11-23 16:00:00,12.71,5.84,0.134,11.3,90.83,8.52,5.73
2019-11-23 15:00:00,,7.04,0.134,11.32,90.91,8.49,5.69
2019-11-23 14:00:00,,5.69,0.134,11.27,90.6,8.48,5.71
2019-11-23 13:00:00,,5.87,0.135,11.26,90.42,8.49,5.7
2019-11-23 12:00:00,,5.32,0.134,11.2,90.08,8.49,5.75
2019-11-23 11:00:00,,7.44,0.135,11.3,90.79,8.54,5.73
2019-11-23 10:00:00,,5.73,0.134,11.37,91.57,8.51,5.8
2019-11-23 09:00:00,,6.3,0.134,11.39,91.77,8.49,5.82
2019-11-23 08:00:00,,5.94,0.135,11.39,91.73,8.55,5.81
2019-11-23 07:00:00,,5.51,0.134,11.35,91.44,8.5,5.8
2019-11-23 06:00:00,,5.82,0.134,11.52,92.66,8.54,5.74
2019-11-23 05:00:00,,4.23,0.134,11.53,92.59,8.55,5.69
2019-11-23 04:00:00,13.88,3.65,0.135,11.34,90.99,8.52,5.66
2019-11-23 03:00:00,,5,0.134,11.19,89.88,8.48,5.68
2019-11-23 02:00:00,,6.18,0.134,11.12,89.25,8.47,5.68
2019-11-23 01:00:00,,5.8,0.135,11.03,88.49,8.45,5.66
2019-11-23 00:00:00,,5.78,0.135,10.97,88.07,8.45,5.67
2019-11-22 23:00:00,,6,0.135,11.02,88.62,8.45,5.73
2019-11-22 22:00:00,,5.92,0.135,11.02,88.54,8.46,5.71
2019-11-22 21:00:00,,6.03,0.135,11.12,89.27,8.45,5.68
2019-11-22 20:00:00,,5.54,0.135,11.03,88.71,8.47,5.74
2019-11-22 19:00:00,,7.04,0.135,11.07,89,8.47,5.75
2019-11-22 18:00:00,,6.24,0.135,11.14,89.67,8.49,5.77
2019-11-22 17:00:00,,5.51,0.135,11.18,90.11,8.48,5.81
2019-11-22 16:00:00,12.94,5.51,0.135,11.23,90.47,8.49,5.8
2019-11-22 15:00:00,,5.45,0.135,11.13,89.74,8.49,5.86
2019-11-22 14:00:00,,5.63,0.134,11.23,90.47,8.5,5.8
2019-11-22 13:00:00,,5.09,0.134,11.23,90.7,8.51,5.9
2019-11-22 12:00:00,,5.57,0.134,11.22,90.67,8.52,5.94
2019-11-22 11:00:00,,5.76,0.135,11.24,90.76,8.53,5.91
2019-11-22 10:00:00,,5.78,0.135,11.34,91.72,8.51,5.97
2019-11-22 09:00:00,,5.67,0.134,11.41,92.3,8.53,5.99
2019-11-22 08:00:00,,5.22,0.135,11.36,91.83,8.56,5.96
2019-11-22 07:00:00,,5.6,0.135,11.25,90.98,8.54,5.97
2019-11-22 06:00:00,,5.32,0.135,11.27,90.98,8.53,5.9
2019-11-22 05:00:00,,5.12,0.135,11.17,90.14,8.52,5.88
2019-11-22 04:00:00,14.34,5.22,0.134,11.18,90.15,8.5,5.86
2019-11-22 03:00:00,,5.7,0.135,11.1,89.37,8.46,5.8
2019-11-22 02:00:00,,5.41,0.135,11.01,88.63,8.47,5.79
2019-11-22 01:00:00,,5.6,0.135,11,88.79,8.47,5.89
2019-11-22 00:00:00,,5.84,0.135,10.99,88.52,8.45,5.8
2019-11-21 23:00:00,,12.22,0.135,11.04,89.04,8.46,5.85
2019-11-21 22:00:00,,5.26,0.135,10.81,87.44,8.46,5.96
2019-11-21 21:00:00,,4.55,0.135,10.85,88.05,8.44,6.1
2019-11-21 20:00:00,,5.49,0.135,10.9,88.56,8.44,6.14
2019-11-21 19:00:00,,4.89,0.135,10.94,89.05,8.47,6.21
2019-11-21 18:00:00,,5.33,0.135,10.96,89.25,8.47,6.22
2019-11-21 17:00:00,,5.3,0.135,10.95,89.25,8.46,6.28
2019-11-21 16:00:00,12.71,5.09,0.135,10.98,89.71,8.47,6.36
2019-11-21 15:00:00,,5.08,0.135,11.01,89.98,8.49,6.38
2019-11-21 14:00:00,,4.81,0.135,11.07,90.59,8.47,6.41
2019-11-21 13:00:00,,5.88,0.135,11.06,90.56,8.5,6.44
2019-11-21 12:00:00,,6.74,0.135,11.04,90.47,8.49,6.49
2019-11-21 11:00:00,,5.8,0.135,11.11,91.23,8.51,6.57
2019-11-21 10:00:00,,5.43,0.135,11.08,91.1,8.53,6.63
2019-11-21 09:00:00,,5.07,0.135,11.26,92.69,8.56,6.66
2019-11-21 08:00:00,,5.3,0.135,11.5,94.47,8.59,6.58
2019-11-21 07:00:00,,4.66,0.135,11.3,92.96,8.57,6.63
2019-11-21 06:00:00,,2.51,0.135,11.55,94.79,8.67,6.55
2019-11-21 05:00:00,,2.31,0.135,11.17,91.65,8.56,6.53
2019-11-21 04:00:00,13.41,2.56,0.135,11.09,90.82,8.53,6.44
2019-11-21 03:00:00,,2.4,0.135,11.05,90.39,8.48,6.41
2019-11-21 02:00:00,,3.59,0.135,10.92,89.34,8.41,6.43
2019-11-21 01:00:00,,4.44,0.135,10.81,88.37,8.45,6.39
2019-11-21 00:00:00,,5.11,0.135,10.74,87.97,8.4,6.46
2019-11-20 23:00:00,,5.13,0.135,10.78,88.36,8.45,6.51
2019-11-20 22:00:00,,4.93,0.135,10.76,88.37,8.44,6.56
2019-11-20 21:00:00,,4.42,0.135,10.81,88.81,8.44,6.6
2019-11-20 20:00:00,,4.86,0.135,10.84,89.23,8.45,6.66
2019-11-20 19:00:00,,5,0.135,10.88,89.69,8.45,6.74
2019-11-20 18:00:00,,5.1,0.135,10.84,89.51,8.47,6.78
2019-11-20 17:00:00,,5.5,0.135,10.9,90.11,8.48,6.84
2019-11-20 16:00:00,12.71,5.14,0.135,10.89,90.15,8.49,6.9
2019-11-20 15:00:00,,5.14,0.135,10.97,90.88,8.49,6.93
2019-11-20 14:00:00,,5.31,0.135,10.91,90.48,8.49,6.95
2019-11-20 13:00:00,,5.56,0.135,10.98,91.11,8.5,7
2019-11-20 12:00:00,,5.24,0.135,11.07,92.07,8.54,7.08
2019-11-20 11:00:00,,5.2,0.135,11.17,92.92,8.56,7.09
2019-11-20 10:00:00,,6.16,0.135,11.21,93.26,8.57,7.08
2019-11-20 09:00:00,,5.52,0.135,11.27,93.84,8.59,7.11
2019-11-20 08:00:00,,5.39,0.135,11.45,95.42,8.6,7.17
2019-11-20 07:00:00,,5,0.135,11.31,94.17,8.59,7.14
2019-11-20 06:00:00,,3.61,0.135,11.4,94.82,8.62,7.07
2019-11-20 05:00:00,,2,0.135,11.28,93.79,8.59,7.08
2019-11-20 04:00:00,13.17,1.97,0.135,10.98,91.15,8.54,7.02
2019-11-20 03:00:00,,3.24,0.135,10.95,90.66,8.49,6.88
2019-11-20 02:00:00,,3.69,0.135,10.86,89.87,8.46,6.87
2019-11-20 01:00:00,,5.73,0.135,10.68,88.46,8.44,6.91
2019-11-20 00:00:00,,5.43,0.135,10.58,87.77,8.43,6.97
2019-11-19 23:00:00,,5.22,0.136,10.75,89.25,8.45,7.02
2019-11-19 22:00:00,,5.57,0.135,10.71,89.01,8.45,7.07
2019-11-19 21:00:00,,5.9,0.135,10.74,89.24,8.46,7.06
2019-11-19 20:00:00,,5.42,0.134,10.89,90.55,8.49,7.07
2019-11-19 19:00:00,,5.77,0.134,10.88,90.42,8.46,7.03
2019-11-19 18:00:00,,5.4,0.134,10.96,91.1,8.47,7.04
2019-11-19 17:00:00,,5.53,0.134,10.97,91.22,8.45,7.08
2019-11-19 16:00:00,12.71,5.45,0.134,10.98,91.5,8.52,7.15
2019-11-19 15:00:00,,5.68,0.134,10.92,90.96,8.52,7.16
2019-11-19 14:00:00,,6.02,0.134,10.88,90.6,8.47,7.13
2019-11-19 13:00:00,,5.06,0.134,11.03,91.85,8.51,7.14
2019-11-19 12:00:00,,5.76,0.134,10.95,91.18,8.5,7.13
2019-11-19 11:00:00,,5.59,0.134,11.02,91.86,8.49,7.17
2019-11-19 10:00:00,,5.33,0.134,11.06,92.16,8.5,7.17
2019-11-19 09:00:00,,5.99,0.134,11.07,92.37,8.55,7.2
